,id,address,region,village,takeup_survey,age,agpop,educ,rice_inc,ricearea_2010,disaster_loss,insurance_repay,insurance_buy,disaster_prob,general_trust,male,default,delay,intensive,info_takeup_rate,info_takeup_list,info_none,understanding,day,risk_averse,literacy,educ_good,reveal,disaster_yes
4361,33310251,xihuxinze1,3,xihu,0,36.0,5.0,1.0,70.0,20.0,50.0,1,1,40.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.6,32.0,0.19999999,1.0,0.0,0.0,1.0
4362,33310252,xihuxinze1,3,xihu,0,55.0,6.0,2.0,100.0,10.0,30.0,1,1,50.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,0.6,33.0,0.0,1.0,1.0,,1.0
4363,33310253,xihuxinze1,3,xihu,1,36.0,6.0,3.0,100.0,14.0,30.0,1,1,50.0,1,1.0,1,1.0,1.0,1.0,0.0,0.0,0.4,32.0,0.0,1.0,1.0,,1.0
4364,33310254,xihuxinze1,3,xihu,0,50.0,5.0,1.0,100.0,13.0,,1,1,0.0,1,1.0,1,1.0,0.0,0.0,1.0,0.0,0.6,33.0,0.39999998,1.0,0.0,,0.0
4365,33310255,xihuxinze1,3,xihu,1,46.0,7.0,2.0,85.0,6.0,30.0,1,0,20.0,1,1.0,1,1.0,1.0,0.0,1.0,0.0,0.0,33.0,0.0,1.0,1.0,,1.0
4366,33310256,xihuxinze1,3,xihu,1,59.0,2.0,1.0,80.0,5.0,20.0,0,0,50.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.6,32.0,1.0,1.0,0.0,,1.0
4367,33310257,xihuxinze1,3,xihu,1,65.0,4.0,1.0,75.0,7.0,5.0,1,1,40.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.2,32.0,0.0,1.0,0.0,0.0,1.0
4368,33310258,xihuxinze1,3,xihu,0,50.0,5.0,1.0,100.0,6.0,20.0,0,0,50.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,1.0,32.0,0.0,1.0,0.0,,1.0
4369,33310259,xihuxinze1,3,xihu,1,67.0,2.0,2.0,100.0,12.0,,0,1,20.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.8,32.0,0.0,1.0,1.0,,1.0
4370,33310260,xihuxinze1,3,xihu,1,37.0,4.0,1.0,80.0,9.149999618530273,5.0,1,1,30.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.8,32.0,0.0,1.0,0.0,0.0,1.0
4371,33310264,xihuxinze1,3,xihu,1,56.0,5.0,0.0,70.0,18.0,50.0,0,1,20.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,,32.0,0.0,0.0,0.0,0.0,1.0
4372,33310265,xihuxinze1,3,xihu,1,42.0,4.0,1.0,40.0,8.0,15.0,0,0,50.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.8,32.0,0.0,1.0,0.0,0.0,1.0
4373,33310266,xihuxinze1,3,xihu,1,54.0,6.0,2.0,70.0,15.0,20.0,1,1,40.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.6,32.0,1.0,1.0,1.0,0.0,1.0
4374,33310267,xihuxinze2,3,xihu,1,56.0,11.0,0.0,60.0,13.0,,1,1,50.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.2,32.0,1.0,0.0,0.0,0.0,0.0
4375,33310269,xihuxinze2,3,xihu,1,50.0,6.0,2.0,100.0,50.0,5.0,1,0,20.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,0.4,33.0,1.0,1.0,1.0,,1.0
4376,33310270,xihuxinze2,3,xihu,1,46.0,4.0,2.0,100.0,30.0,,0,0,30.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.8,33.0,1.0,1.0,1.0,,1.0
4377,33310271,xihuxinze2,3,xihu,0,66.0,6.0,1.0,20.0,9.0,,1,0,30.0,1,1.0,1,1.0,1.0,1.0,0.0,0.0,0.4,33.0,0.0,1.0,0.0,,0.0
4378,33310272,xihuxinze2,3,xihu,1,39.0,6.0,2.0,100.0,10.0,,0,0,50.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.2,32.0,0.0,1.0,1.0,0.0,0.0
4379,33310273,xihuxinze2,3,xihu,1,54.0,9.0,2.0,30.0,12.0,25.0,1,0,40.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.4,32.0,1.0,1.0,1.0,,1.0
4380,33310274,xihuxinze2,3,xihu,1,56.0,5.0,0.0,50.0,18.0,,0,0,50.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,1.0,33.0,0.0,0.0,0.0,,1.0
4381,33310275,xihuxinze2,3,xihu,0,56.0,1.0,2.0,30.0,6.0,,0,1,20.0,1,1.0,1,1.0,1.0,1.0,0.0,0.0,0.2,33.0,0.0,1.0,1.0,,0.0
4382,33310276,xihuxinze2,3,xihu,1,29.0,5.0,1.0,60.0,7.0,25.0,0,0,30.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.8,32.0,0.0,1.0,0.0,0.0,1.0
4383,33310277,xihuxinze2,3,xihu,1,42.0,5.0,3.0,40.0,12.0,,1,1,20.0,1,1.0,1,1.0,0.0,1.0,0.0,0.0,0.6,33.0,0.0,1.0,1.0,,0.0
4384,33310279,xihuxinze2,3,xihu,0,39.0,5.0,2.0,60.0,7.0,,0,0,50.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.2,33.0,1.0,1.0,1.0,,0.0
4385,33310280,xihuxinze2,3,xihu,1,48.0,4.0,1.0,50.0,10.0,20.0,1,1,20.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.8,32.0,0.0,1.0,0.0,0.0,1.0
4386,33310281,xihuxinze2,3,xihu,1,43.0,4.0,1.0,70.0,4.800000190734863,25.0,0,0,50.0,1,1.0,1,1.0,1.0,0.0,1.0,0.0,0.6,33.0,0.0,1.0,0.0,,1.0
4387,33310283,xihuxinze2,3,xihu,0,55.0,7.0,1.0,40.0,8.0,20.0,0,1,20.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,,32.0,0.39999998,1.0,0.0,0.0,1.0
4388,33310285,xihuxinze2,3,xihu,1,37.0,5.0,2.0,100.0,20.0,10.0,0,0,10.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,1.0,33.0,1.0,1.0,1.0,,1.0
4389,33310287,xihuxinze2,3,xihu,0,36.0,4.0,1.0,60.0,15.0,40.0,0,1,20.0,1,0.0,1,0.0,0.0,0.0,0.0,1.0,0.4,32.0,0.19999999,1.0,0.0,1.0,1.0
4390,33310288,xihuxinze2,3,xihu,1,47.0,4.0,2.0,50.0,11.0,,0,0,10.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.6,33.0,0.0,1.0,1.0,,0.0
4391,33310290,xihuxinze2,3,xihu,1,49.0,8.0,2.0,90.0,30.0,30.0,1,1,40.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.2,32.0,0.0,1.0,1.0,0.0,1.0
4392,33310291,xihuxinze2,3,xihu,0,64.0,3.0,1.0,100.0,3.0,35.0,1,1,50.0,1,1.0,1,1.0,0.0,0.0,1.0,0.0,0.2,33.0,0.0,1.0,0.0,,1.0
4393,33310292,xihuxinze2,3,xihu,1,41.0,4.0,2.0,50.0,3.0,30.0,0,1,20.0,0,1.0,1,1.0,1.0,0.0,0.0,1.0,0.4,33.0,1.0,1.0,1.0,,1.0
4394,33310293,xihuxinze2,3,xihu,1,57.0,6.0,1.0,100.0,11.0,45.0,1,1,30.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.8,32.0,0.0,1.0,0.0,1.0,1.0
4395,33310294,xihuxinze2,3,xihu,1,43.0,4.0,2.0,100.0,10.0,,0,1,50.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,0.4,32.0,0.19999999,1.0,1.0,,0.0
4396,33310295,xihuxinze2,3,xihu,0,48.0,7.0,2.0,40.0,25.0,,1,1,30.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.8,32.0,0.0,1.0,1.0,0.0,0.0
4397,33310296,xihuxinze2,3,xihu,0,80.0,2.0,0.0,60.0,2.0,50.0,0,1,40.0,0,1.0,1,0.0,1.0,0.0,0.0,1.0,0.2,32.0,0.0,0.0,0.0,0.0,1.0
4398,33310297,xihuxinze2,3,xihu,1,46.0,5.0,2.0,40.0,8.0,60.0,1,1,50.0,1,1.0,1,1.0,0.0,0.0,1.0,0.0,1.0,33.0,0.39999998,1.0,1.0,,1.0
4399,33310298,xihuxinze2,3,xihu,1,60.0,8.0,1.0,100.0,12.0,20.0,1,1,20.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,,32.0,0.0,1.0,0.0,0.0,1.0
4400,33310299,xihuxinze2,3,xihu,1,43.0,6.0,2.0,100.0,14.0,30.0,1,1,30.0,1,1.0,1,1.0,1.0,1.0,0.0,0.0,0.4,33.0,0.19999999,1.0,1.0,,1.0
4401,33310300,xihuxinze2,3,xihu,0,35.0,5.0,1.0,100.0,17.0,,0,1,20.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.4,33.0,0.0,1.0,0.0,,1.0
4402,33310301,xihuxinze2,3,xihu,0,43.0,2.0,4.0,80.0,10.0,,0,1,30.0,1,1.0,1,1.0,0.0,1.0,0.0,0.0,0.8,33.0,0.0,1.0,1.0,,0.0
4403,33310303,xihuxinze2,3,xihu,1,43.0,6.0,2.0,80.0,,,0,1,40.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,1.0,32.0,0.6,1.0,1.0,0.0,0.0
4404,33310304,xihuxinze2,3,xihu,1,35.0,6.0,2.0,95.0,12.0,,0,0,50.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.2,32.0,0.39999998,1.0,1.0,0.0,0.0
4405,33310305,xihuxinze2,3,xihu,0,38.0,5.0,2.0,100.0,4.800000190734863,,0,1,20.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.6,32.0,0.0,1.0,1.0,0.0,0.0
4406,33311001,longqingmianqian,3,longqing,1,40.0,5.0,2.0,90.0,14.600000381469727,,0,0,30.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.2,34.0,0.8,1.0,1.0,,0.0
4407,33311003,longqingmianqian,3,longqing,1,69.0,6.0,0.0,100.0,5.0,30.0,1,1,20.0,1,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,0.0,0.0,,1.0
4408,33311005,longqingmianqian,3,longqing,1,56.0,3.0,0.0,100.0,5.199999809265137,10.0,1,0,50.0,0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,34.0,1.0,0.0,0.0,1.0,1.0
4409,33311006,longqingmianqian,3,longqing,1,44.0,10.0,1.0,90.0,19.0,30.0,1,1,40.0,1,0.0,1,1.0,1.0,1.0,0.0,0.0,0.6,37.0,0.0,1.0,0.0,,1.0
4410,33311007,longqingmianqian,3,longqing,0,61.0,6.0,1.0,100.0,45.619998931884766,,0,0,50.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,1.0,37.0,0.0,1.0,0.0,,1.0
4411,33311008,longqingmianqian,3,longqing,1,80.0,7.0,0.0,100.0,6.0,,0,1,15.0,1,1.0,1,1.0,0.0,0.0,1.0,0.0,0.6,37.0,0.0,0.0,0.0,,0.0
4412,33311009,longqingmianqian,3,longqing,1,71.0,3.0,0.0,100.0,4.0,10.0,1,1,30.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,0.0,0.0,,1.0
4413,33311011,longqingmianqian,3,longqing,0,45.0,4.0,0.0,80.0,11.0,,0,1,20.0,1,1.0,1,1.0,0.0,1.0,0.0,0.0,0.6,37.0,0.0,0.0,0.0,,0.0
4414,33311012,longqingmianqian,3,longqing,0,41.0,4.0,1.0,100.0,11.0,20.0,0,0,50.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.6,37.0,0.0,1.0,0.0,,1.0
4415,33311013,longqingmianqian,3,longqing,0,64.0,5.0,1.0,100.0,10.0,20.0,0,1,40.0,0,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,37.0,0.0,1.0,0.0,,1.0
4416,33311014,longqingmianqian,3,longqing,1,56.0,4.0,2.0,40.0,12.0,,1,1,20.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.2,34.0,0.0,1.0,1.0,0.0,0.0
4417,33311015,longqingmianqian,3,longqing,1,34.0,5.0,2.0,60.0,8.0,,1,1,20.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.2,34.0,0.6,1.0,1.0,0.0,0.0
4418,33311016,longqingmianqian,3,longqing,1,64.0,2.0,1.0,100.0,6.0,20.0,1,1,30.0,1,1.0,1,1.0,1.0,1.0,0.0,0.0,0.6,37.0,0.0,1.0,0.0,,1.0
4419,33311017,longqingmianqian,3,longqing,0,63.0,5.0,1.0,100.0,3.0,,0,1,20.0,0,1.0,1,1.0,1.0,0.0,0.0,1.0,0.0,37.0,0.0,1.0,0.0,,0.0
4420,33311018,longqingmianqian,3,longqing,1,44.0,3.0,1.0,70.0,27.0,,0,0,40.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.8,34.0,0.6,1.0,0.0,0.0,0.0
4421,33311020,longqingmianqian,3,longqing,1,55.0,5.0,3.0,55.0,7.0,6.0,0,1,40.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,1.0,34.0,0.39999998,1.0,1.0,0.0,1.0
4422,33311021,longqingmianqian,3,longqing,1,58.0,4.0,2.0,70.0,6.300000190734863,,1,1,50.0,1,1.0,1,1.0,0.0,0.0,1.0,0.0,0.6,37.0,0.0,1.0,1.0,,0.0
4423,33311022,longqingmianqian,3,longqing,1,49.0,5.0,1.0,100.0,7.0,,1,1,20.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,0.8,38.0,0.0,1.0,0.0,,0.0
4424,33311023,longqingmianqian,3,longqing,1,42.0,3.0,1.0,80.0,13.399999618530273,,1,1,10.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.2,34.0,0.8,1.0,0.0,0.0,0.0
4425,33311024,longqingmianqian,3,longqing,1,59.0,2.0,0.0,100.0,7.0,,1,1,20.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.6,34.0,0.6,0.0,0.0,0.0,0.0
4426,33311025,longqingmianqian,3,longqing,1,38.0,4.0,0.0,25.0,3.799999952316284,30.0,1,1,50.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.2,34.0,0.0,0.0,0.0,0.0,1.0
4427,33311026,longqingmianqian,3,longqing,1,74.0,1.0,0.0,30.0,4.0,,1,1,40.0,1,1.0,1,1.0,1.0,0.0,1.0,0.0,0.8,37.0,0.6,0.0,0.0,,
4428,33311027,longqingshanglonghejia,3,longqing,1,54.0,3.0,1.0,100.0,10.0,,0,0,50.0,1,1.0,0,1.0,1.0,1.0,0.0,0.0,0.4,38.0,0.19999999,1.0,0.0,,0.0
4429,33311028,longqingshanglonghejia,3,longqing,0,41.0,4.0,1.0,100.0,8.399999618530273,50.0,1,1,20.0,1,1.0,0,1.0,0.0,0.0,1.0,0.0,0.6,38.0,0.0,1.0,0.0,,1.0
4430,33311029,longqingshanglonghejia,3,longqing,0,59.0,6.0,2.0,40.0,12.0,,1,1,30.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.2,38.0,0.0,1.0,1.0,0.0,0.0
4431,33311030,longqingshanglonghejia,3,longqing,1,62.0,3.0,1.0,80.0,13.0,,1,1,20.0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.2,38.0,0.0,1.0,0.0,,0.0
4432,33311031,longqingshanglonghejia,3,longqing,1,57.0,4.0,1.0,40.0,6.0,0.0,1,1,50.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.8,38.0,0.0,1.0,0.0,0.0,0.0
4433,33311032,longqingshanglonghejia,3,longqing,1,65.0,3.0,1.0,100.0,8.0,30.0,1,1,20.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.8,38.0,0.39999998,1.0,0.0,0.0,1.0
4434,33311033,longqingshanglonghejia,3,longqing,1,65.0,2.0,1.0,100.0,4.0,0.0,0,0,50.0,1,1.0,0,1.0,0.0,0.0,1.0,0.0,0.2,38.0,0.0,1.0,0.0,,0.0
4435,33311034,longqingshanglonghejia,3,longqing,0,57.0,10.0,1.0,100.0,5.0,20.0,0,1,20.0,1,1.0,0,1.0,1.0,0.0,0.0,1.0,0.0,38.0,0.0,1.0,0.0,,1.0
4436,33311035,longqingshanglonghejia,3,longqing,0,64.0,6.0,2.0,90.0,4.0,,1,1,30.0,1,1.0,0,1.0,0.0,1.0,0.0,0.0,1.0,38.0,0.0,1.0,1.0,,0.0
4437,33311038,longqingshanglonghejia,3,longqing,1,51.0,2.0,0.0,70.0,7.0,,1,1,20.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,1.0,38.0,0.39999998,0.0,0.0,0.0,0.0
4438,33311039,longqingshanglonghejia,3,longqing,0,46.0,4.0,1.0,60.0,4.0,,1,1,50.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.2,38.0,0.0,1.0,0.0,0.0,0.0
4439,33311040,longqingshanglonghejia,3,longqing,0,70.0,5.0,0.0,10.0,12.0,,1,1,40.0,1,1.0,0,1.0,1.0,0.0,0.0,1.0,0.2,38.0,0.0,0.0,0.0,,0.0
4440,33311042,longqingshanglonghejia,3,longqing,1,51.0,3.0,2.0,100.0,12.0,,0,0,50.0,1,1.0,0,1.0,1.0,0.0,1.0,0.0,0.2,38.0,1.0,1.0,1.0,,0.0
4441,33311043,longqingshanglonghejia,3,longqing,1,49.0,5.0,0.0,100.0,10.0,40.0,1,1,20.0,1,1.0,0,1.0,0.0,1.0,0.0,0.0,0.2,38.0,0.0,0.0,0.0,,1.0
4442,33311045,longqingshanglonghejia,3,longqing,1,48.0,5.0,0.0,75.0,14.0,,1,1,2.5,1,1.0,0,1.0,1.0,0.0,0.0,1.0,1.0,38.0,0.0,0.0,0.0,,0.0
4443,33311048,longqingshanglonghejia,3,longqing,0,52.0,6.0,2.0,70.0,12.0,,1,1,10.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.4,38.0,0.19999999,1.0,1.0,0.0,0.0
4444,33311049,longqingshanglonghejia,3,longqing,1,48.0,5.0,1.0,70.0,15.0,,1,1,50.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.6,38.0,0.0,1.0,0.0,0.0,0.0
4445,33311050,longqingshanglonghejia,3,longqing,0,40.0,8.0,2.0,95.0,10.0,,1,1,40.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.8,38.0,0.0,1.0,1.0,0.0,0.0
4446,33311054,longqingqifang,3,longqing,1,55.0,2.0,0.0,100.0,10.0,,1,1,50.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.2,38.0,0.6,0.0,0.0,1.0,0.0
4447,33311055,longqingqifang,3,longqing,0,51.0,6.0,2.0,30.0,6.699999809265137,,1,1,20.0,1,1.0,0,1.0,1.0,0.0,0.0,1.0,0.4,39.0,0.39999998,1.0,1.0,,0.0
4448,33311056,longqingqifang,3,longqing,1,40.0,5.0,1.0,25.0,1.0,,0,0,30.0,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.2,39.0,0.0,1.0,0.0,,0.0
4449,33311058,longqingqifang,3,longqing,1,77.0,2.0,1.0,100.0,4.699999809265137,50.0,0,1,20.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.2,38.0,0.0,1.0,0.0,0.0,1.0
4450,33311059,longqingqifang,3,longqing,1,35.0,4.0,0.0,100.0,15.0,15.0,0,0,10.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.8,38.0,0.0,0.0,0.0,0.0,1.0
4451,33311060,longqingqifang,3,longqing,1,60.0,2.0,1.0,26.0,7.0,5.0,1,1,0.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.6,38.0,0.39999998,1.0,0.0,0.0,1.0
4452,33311061,longqingqifang,3,longqing,1,54.0,5.0,2.0,60.0,10.0,,0,0,50.0,1,1.0,0,1.0,0.0,0.0,1.0,0.0,0.8,39.0,0.19999999,1.0,1.0,,0.0
4453,33311062,longqingqifang,3,longqing,1,66.0,2.0,1.0,100.0,8.0,15.0,0,1,20.0,1,1.0,0,1.0,1.0,0.0,1.0,0.0,0.8,39.0,0.0,1.0,0.0,,1.0
4454,33311063,longqingqifang,3,longqing,1,63.0,2.0,2.0,100.0,2.0,30.0,1,1,30.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.2,38.0,1.0,1.0,1.0,1.0,1.0
4455,33311064,longqingqifang,3,longqing,0,40.0,8.0,2.0,43.0,6.0,30.0,1,1,20.0,1,1.0,0,1.0,0.0,1.0,0.0,0.0,0.6,39.0,1.0,1.0,1.0,,1.0
4456,33311065,longqingqifang,3,longqing,0,78.0,7.0,0.0,100.0,2.0,25.0,1,1,5.0,1,1.0,0,1.0,1.0,0.0,0.0,1.0,1.0,39.0,0.0,0.0,0.0,,1.0
4457,33311067,longqingqifang,3,longqing,0,48.0,5.0,2.0,70.0,8.0,30.0,1,1,40.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.8,38.0,0.8,1.0,1.0,0.0,1.0
4458,33311068,longqingqifang,3,longqing,0,54.0,7.0,1.0,100.0,10.0,0.0,1,1,0.0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,1.1920929e-08,39.0,0.0,1.0,0.0,,0.0
4459,33311069,longqingqifang,3,longqing,1,60.0,9.0,1.0,50.0,2.0,20.0,1,1,20.0,0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.6,39.0,0.0,1.0,0.0,,1.0
4460,33311070,longqingqifang,3,longqing,0,51.0,6.0,0.0,90.0,20.0,30.0,0,0,30.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,,38.0,0.0,0.0,0.0,0.0,1.0
4461,33311071,longqingqifang,3,longqing,0,40.0,6.0,2.0,15.0,4.5,20.0,0,1,20.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.6,38.0,0.0,1.0,1.0,0.0,1.0
4462,33311072,longqingqifang,3,longqing,1,52.0,3.0,2.0,100.0,15.0,10.0,0,0,50.0,1,1.0,0,1.0,0.0,1.0,0.0,0.0,0.2,39.0,0.0,1.0,1.0,,1.0
4463,33311073,longqingqifang,3,longqing,1,58.0,7.0,1.0,60.0,9.0,20.0,0,0,60.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.6,38.0,0.0,1.0,0.0,0.0,1.0
4464,33311075,longqingqifang,3,longqing,1,45.0,6.0,1.0,90.0,6.900000095367432,50.0,0,0,50.0,1,1.0,0,1.0,0.0,0.0,1.0,0.0,0.4,39.0,0.0,1.0,0.0,,1.0
4465,33311076,longqingqifang,3,longqing,1,50.0,4.0,0.0,50.0,2.0,,0,1,20.0,1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.2,38.0,0.0,0.0,0.0,0.0,0.0
4466,33311077,longqingqifang,3,longqing,1,65.0,2.0,1.0,100.0,3.4000000953674316,,0,0,30.0,0,1.0,0,0.0,1.0,0.0,0.0,1.0,0.8,38.0,0.39999998,1.0,0.0,1.0,0.0
4467,33311078,longqingqifang,3,longqing,0,52.0,8.0,1.0,40.0,8.0,,1,1,20.0,1,1.0,0,1.0,0.0,1.0,0.0,0.0,1.0,39.0,0.0,1.0,0.0,,0.0
4468,33311079,longqingqifang,3,longqing,1,56.0,6.0,2.0,100.0,30.0,,0,0,50.0,0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.8,38.0,0.39999998,1.0,1.0,0.0,1.0
4469,33311080,longqingqifang,3,longqing,1,45.0,6.0,2.0,40.0,6.0,20.0,1,1,40.0,1,1.0,0,1.0,1.0,1.0,0.0,0.0,0.8,39.0,0.0,1.0,1.0,,1.0
4470,33311082,longqingqifang,3,longqing,0,41.0,5.0,1.0,100.0,50.0,,0,1,50.0,1,0.0,0,1.0,1.0,0.0,1.0,0.0,0.6,39.0,0.0,1.0,0.0,,1.0
4471,33311085,longqingqifang,3,longqing,0,56.0,7.0,4.0,70.0,12.0,,1,1,20.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,,38.0,0.8,1.0,1.0,,
4472,33311086,longqingqifang,3,longqing,1,45.0,4.0,1.0,60.0,10.0,30.0,1,1,30.0,1,0.0,0,1.0,1.0,0.0,0.0,1.0,0.4,39.0,0.0,1.0,0.0,,1.0
4473,33311088,longqingqifang,3,longqing,0,36.0,8.0,2.0,15.0,6.300000190734863,20.0,0,1,20.0,0,1.0,0,1.0,1.0,0.0,0.0,1.0,0.6,39.0,0.19999999,1.0,1.0,,1.0
4474,33311089,longqingqifang,3,longqing,0,48.0,4.0,1.0,60.0,23.0,30.0,0,0,50.0,0,1.0,0,0.0,1.0,0.0,0.0,1.0,0.8,38.0,0.0,1.0,0.0,0.0,1.0
4475,33312002,yongfengcaomen1,3,yongfeng,0,67.0,4.0,0.0,90.0,2.5999999046325684,30.0,0,0,40.0,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,0.0,,1.0
4476,33312003,yongfengcaomen1,3,yongfeng,1,57.0,4.0,2.0,100.0,45.0,10.0,0,0,90.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.8,39.0,0.8,1.0,1.0,0.0,1.0
4477,33312005,yongfengcaomen1,3,yongfeng,1,40.0,6.0,2.0,75.0,7.0,40.0,1,1,20.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.6,39.0,0.0,1.0,1.0,0.0,1.0
4478,33312007,yongfengcaomen1,3,yongfeng,1,52.0,3.0,1.0,100.0,5.0,60.0,0,0,30.0,1,1.0,0,1.0,1.0,0.0,0.0,1.0,0.6,39.0,0.0,1.0,0.0,,1.0
4479,33312008,yongfengcaomen1,3,yongfeng,1,51.0,4.0,3.0,70.0,12.0,,1,1,20.0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.8,39.0,0.8,1.0,1.0,,
4480,33312011,yongfengcaomen1,3,yongfeng,1,64.0,3.0,1.0,60.0,10.0,,0,0,50.0,1,1.0,0,1.0,0.0,0.0,1.0,0.0,0.8,38.0,0.0,1.0,0.0,,
4481,33312013,yongfengcaomen1,3,yongfeng,1,56.0,5.0,2.0,30.0,5.0,8.0,0,1,0.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,,38.0,0.19999999,1.0,1.0,0.0,1.0
4482,33312014,yongfengcaomen1,3,yongfeng,0,64.0,9.0,1.0,30.0,6.0,40.0,0,0,50.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,1.0,0.0,0.0,1.0
4483,33312015,yongfengcaomen1,3,yongfeng,0,48.0,4.0,2.0,100.0,20.0,75.0,0,1,50.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,1.0,39.0,0.0,1.0,1.0,0.0,1.0
4484,33312016,yongfengcaomen1,3,yongfeng,0,45.0,4.0,0.0,20.0,0.5,,0,0,60.0,1,1.0,0,1.0,0.0,0.0,1.0,0.0,0.6,39.0,1.0,0.0,0.0,,0.0
4485,33312017,yongfengcaomen1,3,yongfeng,0,40.0,6.0,1.0,60.0,4.0,60.0,0,0,20.0,1,1.0,0,1.0,1.0,0.0,0.0,1.0,0.6,39.0,0.39999998,1.0,0.0,,1.0
4486,33312018,yongfengcaomen1,3,yongfeng,1,60.0,4.0,1.0,90.0,8.0,50.0,0,0,50.0,1,1.0,0,1.0,1.0,0.0,0.0,1.0,1.0,39.0,0.0,1.0,0.0,,1.0
